Feature_name_mandatory	Aliases_multiples_separated_by_	Feature_type	Primary_CGDID	Secondary_CGDID_if_any	Date_Created	Sequence_Coordinate_Version_Date_if_any	Blank	Blank1	Date_of_gene_name_reservation_if_any	Has_the_reserved_gene_name_become_the_standard_name_YN	Name_of_S_cerevisiae_orthologs_multiples_separated_by_
CAGL0A03476g	CAGL-IPF1228|CAGL-CDS2241.1|CAG57812.1	ORF|Uncharacterized	CAL0126833		2010-10-20	2010-10-20	NA	NA	NA	N	SMF3
CAGL0A03498g	CAGL-IPF1227|CAGL-CDS1155.1|CAG57813.1	ORF|Uncharacterized	CAL0126921		2010-10-20	2010-10-20	NA	NA	NA	N	MLH2
CAGL0A03520r	tRNA-Ala (TGC)|tA(TGC)1	tRNA|Uncharacterized	CAL0126579		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0A03542g	CAGL-IPF14989|CAG57814.1	ORF|Uncharacterized	CAL0126937		2010-10-20	2010-10-20	NA	NA	NA	N	COX12
CAGL0A03564g	CAGL-IPF1225|CAGL-CDS0450.1|CAG57815.1	ORF|Uncharacterized	CAL0126593		2010-10-20	2010-10-20	NA	NA	NA	N	RIC1
CAGL0A03586g	CAGL-IPF1224|CAGL-CDS4530.1|CAG57816.1	ORF|Uncharacterized	CAL0126551		2010-10-20	2010-10-20	NA	NA	NA	N	AFB1
CAGL0A03608g	CAGL-IPF1222|CAGL-CDS4309.1|CAG57817.1	ORF|Uncharacterized	CAL0126811		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0A03630g	CAGL-IPF1219|CAGL-CDS0364.1|CAG57818.1	ORF|Uncharacterized	CAL0126717		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0A03652g	CAGL-IPF1216|CAGL-CDS0984.1|CAG57819.1	ORF|Uncharacterized	CAL0126771		2010-10-20	2010-10-20	NA	NA	NA	N	MAK5
CAGL0A03674g	CAGL-IPF1213|CAGL-CDS3319.1|CAG57820.1	ORF|Uncharacterized	CAL0126823		2010-10-20	2010-10-20	NA	NA	NA	N	BMT2
CAGL0A03696g	CAGL-IPF1211|CAGL-CDS2666.1|CAG57821.1	ORF|Uncharacterized	CAL0126957		2010-10-20	2010-10-20	NA	NA	NA	N	GAL83
CAGL0A03718g	CAGL-IPF1210|CAGL-CDS0073.1|CAG57822.1	ORF|Uncharacterized	CAL0126753		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0A03740g	CAGL-IPF1207|CAGL-CDS0943.1|CAG57823.1	ORF|Uncharacterized	CAL0126919		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0A03762r	tRNA-His (GTG)|tH(GTG)1	tRNA|Uncharacterized	CAL0126963		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0A03784g	CAGL-IPF1205|CAGL-CDS4192.1|CAG57824.1	ORF|Uncharacterized	CAL0126705		2010-10-20	2010-10-20	NA	NA	NA	N	TIM18
CAGL0A03806g	CAGL-IPF1203|CAGL-CDS2248.1|CAG57825.1	ORF|Uncharacterized	CAL0126941		2010-10-20	2010-10-20	NA	NA	NA	N	MUM3
CAGL0A03828g	CAGL-IPF1201|CAGL-CDS2217.1|CAG57826.1	ORF|Uncharacterized	CAL0126867		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0A03850r	tRNA-Asp (GTC)|tD(GTC)1	tRNA|Uncharacterized	CAL0126769		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0A03872g	CAGL-IPF1200|CAGL-CDS2006.1|CAG57827.1	ORF|Uncharacterized	CAL0126809		2010-10-20	2010-10-20	NA	NA	NA	N	ENT2
CAGL0A03883g	CAGL-IPF14999|CAG57828.1	ORF|Uncharacterized	CAL0126729		2010-10-20	2010-10-20	NA	NA	NA	N	QRI5
CAGL0A03905g	CAGL-IPF1195|CAGL-CDS3732.1|CAG57829.1	ORF|Uncharacterized	CAL0126925		2010-10-20	2015-04-13	NA	NA	NA	N	HMX1
CAGL0A03927g	CAGL-IPF1191|CAGL-CDS2494.1|CAG57830.1	ORF|Uncharacterized	CAL0126721		2010-10-20	2010-10-20	NA	NA	NA	N	MSS51
CAGL0A03949g	CAGL-IPF1187|CAGL-CDS3841.1|CAG57831.1	ORF|Uncharacterized	CAL0126651		2010-10-20	2010-10-20	NA	NA	NA	N	COQ9
CAGL0A03971g	CAGL-IPF1186|CAGL-CDS5427.1|CAG57832.1	ORF|Uncharacterized	CAL0126637		2010-10-20	2010-10-20	NA	NA	NA	N	YKE2
CAGL0A03993g	CAGL-IPF1185|CAGL-CDS4296.1|CAG57833.2	ORF|Uncharacterized	CAL0126959		2010-10-20	2010-10-20	NA	NA	NA	N	PBA1
CAGL0A04015g	CAGL-IPF1184|CAGL-CDS2022.1|CAG57834.1	ORF|Uncharacterized	CAL0126595		2010-10-20	2010-10-20	NA	NA	NA	N	NOP56
CAGL0A04037g	CAGL-IPF1180|CAGL-CDS1592.1|CAG57835.1	ORF|Uncharacterized	CAL0126779		2010-10-20	2010-10-20	NA	NA	NA	N	PWP1
CAGL0A04059g	CAGL-IPF1176|CAGL-CDS2383.1|CAG57836.1	ORF|Uncharacterized	CAL0126631		2010-10-20	2010-10-20	NA	NA	NA	N	NMT1
CAGL0A04081g	CAGL-IPF1171|CAGL-CDS2937.1|CAG57837.1	ORF|Uncharacterized	CAL0126719		2010-10-20	2010-10-20	NA	NA	NA	N	NCW2
CAGL0A04103g	CAGL-IPF1166|CAGL-CDS4564.1|CAG57838.1	ORF|Uncharacterized	CAL0126873		2010-10-20	2010-10-20	NA	NA	NA	N	UPS1
CAGL0A04125g	CAGL-IPF1164|CAGL-CDS3866.1|CAG57839.1	ORF|Uncharacterized	CAL0126787		2010-10-20	2010-10-20	NA	NA	NA	N	HCR1
CAGL0A04147g	CAGL-IPF1163|CAGL-CDS2819.1|CAG57840.1	ORF|Uncharacterized	CAL0126755		2010-10-20	2010-10-20	NA	NA	NA	N	PEX13
CAGL0A04169g	CAGL-IPF1161|CAGL-CDS1662.1|CAG57841.1	ORF|Uncharacterized	CAL0126951		2010-10-20	2010-10-20	NA	NA	NA	N	MMR1
CAGL0A04191g	CAGL-IPF15013|CAG57842.1	ORF|Uncharacterized	CAL0126923		2010-10-20	2010-10-20	NA	NA	NA	N	SBH2
CAGL0A04213g	CAGL-IPF1156|CAGL-CDS1313.1|CAG57843.1	ORF|Uncharacterized	CAL0126849		2010-10-20	2010-10-20	NA	NA	NA	N	PIN4
CAGL0A04235g	CAGL-IPF1155|CAGL-CDS1027.1|CAG57844.1	ORF|Uncharacterized	CAL0126871		2010-10-20	2010-10-20	NA	NA	NA	N	SAS3
CAGL0A04257g	CAGL-IPF1154|CAGL-CDS1294.1|CAG57845.1	ORF|Uncharacterized	CAL0126879		2010-10-20	2010-10-20	NA	NA	NA	N	TOD6
CAGL0A04279g	CAGL-IPF1148|CAGL-CDS2865.1|CAG57846.1	ORF|Uncharacterized	CAL0126927		2010-10-20	2010-10-20	NA	NA	NA	N	YBL055C
CAGL0A04301g	CAGL-IPF1147|CAGL-CDS2370.1|CAG57847.1	ORF|Uncharacterized	CAL0126555		2010-10-20	2010-10-20	NA	NA	NA	N	PTC3
CAGL0A04323g	CAGL-IPF1145|CAGL-CDS4287.1|CAG57848.1	ORF|Uncharacterized	CAL0126845		2010-10-20	2010-10-20	NA	NA	NA	N	PTH2
CAGL0A04345g	CAGL-IPF1144|CAGL-CDS2807.1|CAG57849.1	ORF|Uncharacterized	CAL0126539		2010-10-20	2010-10-20	NA	NA	NA	N	SHP1
CAGL0A04367g	CAGL-IPF1143|CAGL-CDS5172.1|CAG57850.1	ORF|Uncharacterized	CAL0126813		2010-10-20	2010-10-20	NA	NA	NA	N	YBL059W
CAGL0A04389g	CAGL-IPF1142|CAGL-CDS5748.1|CAG57851.2	ORF|Uncharacterized	CAL0126947		2010-10-20	2010-10-20	NA	NA	NA	N	CMC2
CAGL0A04411g	CAGL-IPF1141|CAGL-CDS1250.1|CAG57852.1	ORF|Uncharacterized	CAL0126659		2010-10-20	2010-10-20	NA	NA	NA	N	SKT5
CAGL0A04433g	CAGL-IPF1140|CAGL-CDS3913.1|CAG57853.1	ORF|Uncharacterized	CAL0126821		2010-10-20	2010-10-20	NA	NA	NA	N	PRX1
CAGL0A04455g	CAGL-IPF1139|CAGL-CDS0323.1|CAG57854.1|ZCF3	ORF|Verified	CAL0126549		2010-10-20	2010-10-20	NA	NA	NA	N	SEF1
CAGL0A04477g	CAGL-IPF1136|CAGL-CDS0885.1|CAG57855.1	ORF|Uncharacterized	CAL0126763		2010-10-20	2010-10-20	NA	NA	NA	N	UBP13
CAGL0A04499g	CAGL-IPF1134|CAGL-CDS5712.1|CAG57856.1	ORF|Uncharacterized	CAL0126843		2010-10-20	2010-10-20	NA	NA	NA	N	KTI11
CAGL0A04521g	CAGL-IPF1131|CAGL-CDS4437.1|CAG57857.1	ORF|Uncharacterized	CAL0126633		2010-10-20	2010-10-20	NA	NA	NA	N	RPS8A
CAGL0A04532r	Novel_noncoding_46	ncRNA|Uncharacterized	CAL0000209900		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0A04543g	CAGL-IPF1130|CAGL-CDS3040.1|CAG57858.1	ORF|Uncharacterized	CAL0126543		2010-10-20	2010-10-20	NA	NA	NA	N	AAR2
CAGL0A04565g	CAGL-IPF1129|CAGL-CDS0386.1|CAG57859.1	ORF|Uncharacterized	CAL0126629		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0A04587g	CAGL-IPF1128|CAGL-CDS2458.1|CAG57860.1	ORF|Uncharacterized	CAL0126613		2010-10-20	2010-10-20	NA	NA	NA	N	ALG3
CAGL0A04631g	CAGL-IPF1124|CAGL-CDS3060.1|CAG57862.1	ORF|Uncharacterized	CAL0126859		2010-10-20	2010-10-20	NA	NA	NA	N	YBL081W
CAGL0A04653g	CAGL-IPF1123|CAGL-CDS1822.1|CAG57863.1	ORF|Uncharacterized	CAL0126535		2010-10-20	2010-10-20	NA	NA	NA	N	PET112
CAGL0A04675g	CAGL-IPF1122|CAG57864.1	ORF|Uncharacterized	CAL0126897		2010-10-20	2010-10-20	NA	NA	NA	N	ATG8
CAGL0A04697g	CAGL-IPF1121|CAGL-CDS5117.1|CAG57865.1	ORF|Uncharacterized	CAL0126819		2010-10-20	2010-10-20	NA	NA	NA	N	YMR31
CAGL0A04719g	CAGL-IPF1120|CAGL-CDS3865.1|CAG57866.1	ORF|Uncharacterized	CAL0126857		2010-10-20	2010-10-20	NA	NA	NA	N	PRE4
CAGL0A04741g	CAGL-IPF1119|CAGL-CDS1859.1|CAG57867.1	ORF|Uncharacterized	CAL0126745		2010-10-20	2010-10-20	NA	NA	NA	N	RET2
CAGL0A04785g	CAGL-IPF1115|CAGL-CDS1501.1|CAG57869.1	ORF|Uncharacterized	CAL0126863		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0A04807g	CAGL-IPF1114|CAGL-CDS3864.1|CAG57870.1	ORF|Uncharacterized	CAL0126577		2010-10-20	2010-10-20	NA	NA	NA	N	RPN12
CAGL0A04829g	CAGL-IPF1113|CAGL-CDS2141.1|CAG57871.1	ORF|Uncharacterized	CAL0126777		2010-10-20	2010-10-20	NA	NA	NA	N	HXK1
CAGL0A04873g	CAGL-IPF1107	pseudogene	CAL0126905		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B00105g	CAGL0B00110g.1	ORF|Uncharacterized	CAL0000204107		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0B00110g	CAGL-IPF9309|CAGL-IPF16539|CAGL0B00143g|CAGL0B00121g|CAGL-IPF16536	pseudogene	CAL0127708		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B00116g	CAGL0B00110g.2	ORF|Uncharacterized	CAL0000205645		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0B00165r	tRNA-Leu (CAA)	tRNA|Uncharacterized	CAL0127786		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B00220g	CAGL-IPF14888|CAG57880.3	ORF|Uncharacterized	CAL0127780		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B00242g	CAGL-IPF9307|CAGL-CDS4519.1|CAG57879.2|MATalpha1	ORF|Uncharacterized	CAL0127718		2010-10-20	2010-10-20	NA	NA	NA	N	HMLALPHA1
CAGL0B00264g	CAGL-IPF3672|CAGL-CDS4356.1|CAG57881.1	ORF|Uncharacterized	CAL0127028		2010-10-20	2010-10-20	NA	NA	NA	N	HMLALPHA2
CAGL0B00286g	CAGL-IPF3673|CAGL-CDS3076.1|CAG57882.1	ORF|Uncharacterized	CAL0127052		2010-10-20	2010-10-20	NA	NA	NA	N	CHA1
CAGL0B00308g	CAGL-IPF3674|CAGL-CDS2559.1|CAG57883.1	ORF|Uncharacterized	CAL0127070		2010-10-20	2010-10-20	NA	NA	NA	N	VAC17
CAGL0B00330g	CAGL-IPF3676|CAGL-CDS0286.1|CAG57884.1	ORF|Uncharacterized	CAL0126982		2010-10-20	2010-10-20	NA	NA	NA	N	MRC1
CAGL0B00352g	CAGL-IPF3677|CAGL-CDS3268.1|CAG57885.1	ORF|Uncharacterized	CAL0127796		2010-10-20	2010-10-20	NA	NA	NA	N	KRR1
CAGL0B00374g	CAGL-IPF3678|CAGL-CDS5162.1|CAG57886.1	ORF|Uncharacterized	CAL0127054		2010-10-20	2010-10-20	NA	NA	NA	N	ADF1
CAGL0B00396g	CAGL-IPF3680|CAGL-CDS5781.1|CAG57887.2	ORF|Uncharacterized	CAL0126988		2010-10-20	2010-10-20	NA	NA	NA	N	MIC10
CAGL0B00418g	CAGL-IPF3681|CAGL-CDS0957.1|CAG57888.1	ORF|Uncharacterized	CAL0127778		2010-10-20	2010-10-20	NA	NA	NA	N	PRD1
CAGL0B00440g	CAGL-IPF3682|CAGL-CDS3836.1|CAG57889.1	ORF|Uncharacterized	CAL0127874		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B00462g	CAGL-IPF3683|CAGL-CDS3371.1|CAG57890.1	ORF|Uncharacterized	CAL0127100		2010-10-20	2010-10-20	NA	NA	NA	N	KAR4
CAGL0B00484g	CAGL-IPF3685|CAGL-CDS0717.1|CAG57891.1	ORF|Uncharacterized	CAL0127852		2010-10-20	2010-10-20	NA	NA	NA	N	SPB1
CAGL0B00506g	CAGL-IPF3687|CAGL-CDS2661.1|CAG57892.1	ORF|Uncharacterized	CAL0127126		2010-10-20	2010-10-20	NA	NA	NA	N	PBN1
CAGL0B00528g	CAGL-IPF3690|CAGL-CDS1180.1|CAG57893.1	ORF|Uncharacterized	CAL0127086		2010-10-20	2010-10-20	NA	NA	NA	N	LRE1
CAGL0B00550g	CAGL-IPF3691|CAGL-CDS3428.1|CAG57894.1	ORF|Uncharacterized	CAL0127712		2010-10-20	2010-10-20	NA	NA	NA	N	APA1
CAGL0B00572g	CAGL-IPF3693|CAGL-CDS4432.1|CAG57895.1	ORF|Uncharacterized	CAL0127158		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B00594g	CAGL-IPF3694|CAGL-CDS5762.1|CAG57896.1	ORF|Uncharacterized	CAL0127790		2010-10-20	2010-10-20	NA	NA	NA	N	YCL048W-A
CAGL0B00616g	CAGL-IPF3695|CAGL-CDS2662.1|CAG57897.1	ORF|Uncharacterized	CAL0127092		2010-10-20	2010-10-20	NA	NA	NA	N	SPS22
CAGL0B00638g	CAGL-IPF3696|CAGL-CDS3792.1|CAG57898.1	ORF|Uncharacterized	CAL0127726		2010-10-20	2010-10-20	NA	NA	NA	N	POF1
CAGL0B00660g	CAGL-IPF3697|CAGL-CDS0948.1|CAG57899.1	ORF|Uncharacterized	CAL0127694		2010-10-20	2010-10-20	NA	NA	NA	N	EMC1
CAGL0B00682g	CAGL-IPF3699|CAGL-CDS2174.1|CAG57900.1	ORF|Uncharacterized	CAL0127118		2010-10-20	2010-10-20	NA	NA	NA	N	MGR1
CAGL0B00704g	CAGL-IPF3700|CAGL-CDS1942.1|CAG57901.1	ORF|Uncharacterized	CAL0127006		2010-10-20	2010-10-20	NA	NA	NA	N	PDI1
CAGL0B00715g	Novel_proteincoding4	ORF|Uncharacterized	CAL0000204483		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0B00726g	CAGL-IPF3702|CAGL-CDS2663.1|CAG57902.1	ORF|Uncharacterized	CAL0127806		2010-10-20	2010-10-20	NA	NA	NA	N	GLK1
CAGL0B00748g	CAGL-IPF3704|CAGL-CDS0779.1|CAG57903.1	ORF|Uncharacterized	CAL0127724		2010-10-20	2010-10-20	NA	NA	NA	N	GID7
CAGL0B00770g	CAGL-IPF3706|CAGL-CDS1830.1|CAG57904.1	ORF|Uncharacterized	CAL0127816		2010-10-20	2010-10-20	NA	NA	NA	N	ATG22
CAGL0B00792g	CAGL-IPF3709|CAGL-CDS2442.1|CAG57905.1	ORF|Uncharacterized	CAL0127048		2010-10-20	2010-10-20	NA	NA	NA	N	SRO9
CAGL0B00814g	CAGL-IPF3710|CAGL-CDS3049.1|CAG57906.1	ORF|Uncharacterized	CAL0127868		2010-10-20	2010-10-20	NA	NA	NA	N	LSB5
CAGL0B00836g	CAGL-IPF3711|CAGL-CDS4707.1|CAG57907.1	ORF|Uncharacterized	CAL0127102		2010-10-20	2010-10-20	NA	NA	NA	N	MXR2
CAGL0B00858g	CAGL-IPF3712|CAGL-CDS3393.1|CAG57908.1	ORF|Uncharacterized	CAL0127758		2010-10-20	2010-10-20	NA	NA	NA	N	STE50
CAGL0B00880g	CAGL-IPF3713|CAGL-CDS3565.1|CAG57909.1	ORF|Uncharacterized	CAL0127870		2010-10-20	2010-10-20	NA	NA	NA	N	RRP7
CAGL0B00902g	CAGL-IPF3639|CAGL-CDS0806.1|CAG57910.1	ORF|Uncharacterized	CAL0127808		2010-10-20	2010-10-20	NA	NA	NA	N	HIS4
CAGL0B00924g	CAGL-IPF3642|CAGL-CDS2484.1|CAG57911.1	ORF|Uncharacterized	CAL0127734		2010-10-20	2010-10-20	NA	NA	NA	N	BIK1
CAGL0B00946g	CAGL-IPF3643|CAGL-CDS2801.1|CAG57912.1	ORF|Uncharacterized	CAL0127160		2010-10-20	2010-10-20	NA	NA	NA	N	RNQ1
CAGL0B00968g	CAGL-IPF3645|CAGL-CDS2682.1|CAG57913.1	ORF|Uncharacterized	CAL0127016		2010-10-20	2010-10-20	NA	NA	NA	N	FUS1
CAGL0B00990g	CAGL-IPF3646|CAGL-CDS4496.1|CAG57914.1	ORF|Uncharacterized	CAL0126996		2010-10-20	2010-10-20	NA	NA	NA	N	FRM2
CAGL0B01012g	CAGL-IPF3653|CAGL-CDS1379.1|CAG57915.1	ORF|Uncharacterized	CAL0127012		2010-10-20	2010-10-20	NA	NA	NA	N	AGP1
CAGL0B01034r	tRNA-Leu (CAA)	tRNA|Uncharacterized	CAL0127876		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B01078g	CAGL-IPF3655|CAGL-CDS0962.1|CAG57916.1	ORF|Uncharacterized	CAL0127818		2010-10-20	2010-10-20	NA	NA	NA	N	YLR177W
CAGL0B01100g	CAGL-IPF3657|CAGL-CDS4355.1|CAG57917.1	ORF|Verified	CAL0127916		2010-10-20	2010-10-20	NA	NA	NA	N	TFS1
CAGL0B01122g	CAGL-IPF3659|CAGL-CDS2881.1|CAG57918.1	ORF|Uncharacterized	CAL0127746		2010-10-20	2010-10-20	NA	NA	NA	N	SAM1
CAGL0B01144g	CAGL-IPF3660|CAGL-CDS2823.1|CAG57919.1	ORF|Uncharacterized	CAL0127836		2010-10-20	2010-10-20	NA	NA	NA	N	VTA1
CAGL0B01166g	CAGL-IPF3663|CAGL-CDS0788.1|CAG57920.1	ORF|Uncharacterized	CAL0127156		2010-10-20	2010-10-20	NA	NA	NA	N	SWI6
CAGL0B01188g	CAGL-IPF3664|CAGL-CDS1919.1|CAG57921.1	ORF|Uncharacterized	CAL0127740		2010-10-20	2010-10-20	NA	NA	NA	N	TOS4
CAGL0B01203g	CAGL-IPF14846|CAG57922.1	ORF|Uncharacterized	CAL0127910		2010-10-20	2010-10-20	NA	NA	NA	N	RPL37A
CAGL0B01232g	CAGL-IPF3669|CAGL-CDS4176.1|CAG57923.1	ORF|Uncharacterized	CAL0127832		2010-10-20	2010-10-20	NA	NA	NA	N	EMG1
CAGL0B01243g	CAGL-IPF3670|CAGL-CDS4513.1|CAG57924.2|MTLalpha1	ORF|Uncharacterized	CAL0127860		2010-10-20	2010-10-20	NA	NA	NA	N	MATALPHA1
CAGL0B01265g	CAGL-IPF5282|CAGL-CDS4550.1|CAG57925.1|MTLalpha2	ORF|Uncharacterized	CAL0127104		2010-10-20	2010-10-20	NA	NA	NA	N	MATALPHA2
CAGL0B01287g	CAGL-IPF5280|CAGL-CDS0213.1|CAG57926.1	ORF|Uncharacterized	CAL0127926		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B01309r	tRNA-Thr (AGT)|tT(AGT)1	tRNA|Uncharacterized	CAL0127094		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B01331g	CAGL-IPF5278|CAGL-CDS4396.1|CAG57927.1	ORF|Uncharacterized	CAL0127846		2010-10-20	2010-10-20	NA	NA	NA	N	DCP1
CAGL0B01353g	CAGL-IPF5277|CAGL-CDS1138.1|CAG57928.1	ORF|Uncharacterized	CAL0127866		2010-10-20	2010-10-20	NA	NA	NA	N	SPT20
CAGL0B01375g	CAGL-IPF5275|CAGL-CDS0311.1|CAG57929.1	ORF|Uncharacterized	CAL0127904		2010-10-20	2010-10-20	NA	NA	NA	N	CTR9
CAGL0B01397g	CAGL-IPF5272|CAGL-CDS1989.1|CAG57930.1	ORF|Uncharacterized	CAL0126980		2010-10-20	2010-10-20	NA	NA	NA	N	NOP8
CAGL0B01419g	CAGL-IPF5270|CAGL-CDS4677.1|CAG57931.1	ORF|Uncharacterized	CAL0127888		2010-10-20	2010-10-20	NA	NA	NA	N	RIB4
CAGL0B01441g	CAGL-IPF5268|CAGL-CDS2527.1|CAG57932.1	ORF|Uncharacterized	CAL0127744		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B01463g	CAGL-IPF5265|CAGL-CDS4124.1|CAG57933.1	ORF|Uncharacterized	CAL0127914		2010-10-20	2010-10-20	NA	NA	NA	N	RRP40
CAGL0B01485g	CAGL-IPF5264|CAGL-CDS1178.1|CAG57934.1	ORF|Uncharacterized	CAL0127682		2010-10-20	2010-10-20	NA	NA	NA	N	PPM2
CAGL0B01507g	CAGL-IPF5263|CAGL-CDS2589.1|CAG57935.1	ORF|Uncharacterized	CAL0127072		2010-10-20	2010-10-20	NA	NA	NA	N	ARG8
CAGL0B01529g	CAGL-IPF5262|CAGL-CDS2992.1|CAG57936.1	ORF|Uncharacterized	CAL0127908		2010-10-20	2010-10-20	NA	NA	NA	N	PEX7
CAGL0B01551g	CAGL-IPF5260|CAGL-CDS0062.1|CAG57937.1	ORF|Uncharacterized	CAL0127114		2010-10-20	2010-10-20	NA	NA	NA	N	DOP1
CAGL0B01573g	CAGL-IPF5258|CAGL-CDS4224.1|CAG57938.1	ORF|Uncharacterized	CAL0127116		2010-10-20	2010-10-20	NA	NA	NA	N	MTQ2
CAGL0B01589g	CAGL-IPF40203|CAR57998.1	ORF|Uncharacterized	CAL0127074		2010-10-20	2010-10-20	NA	NA	NA	N	RUB1
CAGL0B01595g	CAGL-IPF5254|CAGL-CDS0989.1|CAG57939.1	ORF|Uncharacterized	CAL0127834		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B01617g	CAGL-IPF5253|CAGL-CDS1065.1|CAG57940.1	ORF|Uncharacterized	CAL0126984		2010-10-20	2010-10-20	NA	NA	NA	N	HPR1
CAGL0B01639g	CAGL-IPF5252|CAGL-CDS1166.1|CAG57941.1	ORF|Uncharacterized	CAL0127848		2010-10-20	2010-10-20	NA	NA	NA	N	RGP1
CAGL0B01661r	tRNA-Arg (ACG)	tRNA|Uncharacterized	CAL0127706		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B01683g	CAGL-IPF5249|CAGL-CDS1124.1|CAG57942.1	ORF|Uncharacterized	CAL0127750		2010-10-20	2010-10-20	NA	NA	NA	N	TMN2
CAGL0B01705g	CAGL-IPF5247|CAGL-CDS1187.1|CAG57943.1	ORF|Uncharacterized	CAL0127872		2010-10-20	2010-10-20	NA	NA	NA	N	TRS85
CAGL0B01727g	CAGL-IPF5246|CAGL-CDS1630.1|CAG57944.1	ORF|Uncharacterized	CAL0127060		2010-10-20	2010-10-20	NA	NA	NA	N	YDR109C
CAGL0B01743g	CAGL-IPF14829|CAGL0B01749g|CAGL-IPF5243|CAGL-CDS4199.1	pseudogene	CAL0126978		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B01771g	CAGL-IPF5242|CAGL-CDS1862.1|CAG57946.1	ORF|Uncharacterized	CAL0127066		2010-10-20	2010-10-20	NA	NA	NA	N	FOB1
CAGL0B01793g	CAGL-IPF5240|CAGL-CDS5123.1|CAG57947.2	ORF|Uncharacterized	CAL0127674		2010-10-20	2015-04-13	NA	NA	NA	N	MRX14
CAGL0B01815g	CAGL-IPF5239|CAGL-CDS3688.1|CAG57948.1	ORF|Uncharacterized	CAL0127038		2010-10-20	2010-10-20	NA	NA	NA	N	MRPL1
CAGL0B01837g	CAGL-IPF5238|CAGL-CDS1664.1|CAG57949.1	ORF|Uncharacterized	CAL0127710		2010-10-20	2010-10-20	NA	NA	NA	N	TMA64
CAGL0B01859g	CAGL-IPF5236|CAGL-CDS1389.1|CAG57950.1	ORF|Uncharacterized	CAL0127782		2010-10-20	2010-10-20	NA	NA	NA	N	APC4
CAGL0B01875g	CAGL-IPF14826|CAR57999.1	ORF|Uncharacterized	CAL0126970		2010-10-20	2010-10-20	NA	NA	NA	N	COX26
CAGL0B01881g	CAGL-IPF5233|CAGL-CDS1748.1|CAG57951.1	ORF|Uncharacterized	CAL0127664		2010-10-20	2010-10-20	NA	NA	NA	N	TRM1
CAGL0B01903g	CAGL-IPF5231|CAGL-CDS4516.1|CAG57952.1	ORF|Uncharacterized	CAL0127082		2010-10-20	2010-10-20	NA	NA	NA	N	DPB4
CAGL0B01925g	CAGL-IPF5230|CAGL-CDS0526.1|CAG57953.1	ORF|Uncharacterized	CAL0127716		2010-10-20	2010-10-20	NA	NA	NA	N	KIN1
CAGL0B01947g	CAGL-IPF5229|CAGL-CDS2542.1|CAG57954.1	ORF|Verified	CAL0127050		2010-10-20	2010-10-20	NA	NA	NA	N	INO2
CAGL0B01969g	CAGL-IPF5228|CAGL-CDS2618.1|CAG57955.1	ORF|Uncharacterized	CAL0127142		2010-10-20	2010-10-20	NA	NA	NA	N	ECM18
CAGL0B01991g	CAGL-IPF5226|CAGL-CDS3322.1|CAG57956.1	ORF|Uncharacterized	CAL0127124		2010-10-20	2010-10-20	NA	NA	NA	N	SWF1
CAGL0B02013g	CAGL-IPF5225|CAGL-CDS0298.1|CAG57957.1	ORF|Uncharacterized	CAL0127154		2010-10-20	2010-10-20	NA	NA	NA	N	MTC5
CAGL0B02035g	CAGL-IPF5224|CAGL-CDS1296.1|CAG57958.1	ORF|Uncharacterized	CAL0127010		2010-10-20	2010-10-20	NA	NA	NA	N	SAC6
CAGL0B02057g	CAGL-IPF5222|CAGL-CDS3848.1|CAG57959.1	ORF|Uncharacterized	CAL0127814		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0B02079g	CAGL-IPF5220|CAGL-CDS1375.1|CAG57960.1	ORF|Uncharacterized	CAL0127892		2010-10-20	2010-10-20	NA	NA	NA	N	AZR1
