Feature_name_mandatory	Aliases_multiples_separated_by_	Feature_type	Primary_CGDID	Secondary_CGDID_if_any	Date_Created	Sequence_Coordinate_Version_Date_if_any	Blank	Blank1	Date_of_gene_name_reservation_if_any	Has_the_reserved_gene_name_become_the_standard_name_YN	Name_of_S_cerevisiae_orthologs_multiples_separated_by_
C1_00730C_A	CAWG_01301|orf19.6033|C1_00730C_B|C1_00730C|orf19.13454|CNA|IPF18159.2|IPF1465.2|Contig4-2972_0002|orf6.3161|orf6.7577|CA1587|CNA1|CaO19.6033|CMP2	ORF|Verified	CAL0000201614	CAL0006472	2014-06-24	2016-01-21	NA	NA		N	CMP2
C1_00730C_B		ORF	CAL0000199444		2014-06-24	2014-06-24	NA	NA		N	
C1_00740C_A	CAWG_01300|orf19.6032|C1_00740C_B|C1_00740C|orf19.13453|ODC|ODC1|IPF21057.1|IPF1466.2|Contig4-2972_0001|orf6.3160|CA1586|CaO19.13453|CaO19.6032	ORF|Verified	CAL0000182839		2014-06-24	2016-01-21	NA	NA		N	SPE1
C1_00740C_B		ORF	CAL0000199783		2014-06-24	2014-06-24	NA	NA		N	
C1_00750C_A	CAWG_01299|orf19.6031|C1_00750C_B|C1_00750C|orf19.13452|IPF21016.1|IPF15825.2|Contig4-3066_0007|orf6.3159|CA1585|CaO19.13452|CaO19.6031	ORF|Verified	CAL0000186855		2014-06-24	2016-01-21	NA	NA		N	VPS27
C1_00750C_B		ORF	CAL0000195787		2014-06-24	2014-06-24	NA	NA		N	
C1_00760W_A	CAWG_01298|orf19.6030|C1_00760W_B|C1_00760W|orf19.13451|IPF21086.1|IPF15824.2|orf6.3158|CA1584|CaO19.6030|CaO19.13451|IPF15824	ORF|Uncharacterized	CAL0000195596		2014-06-24	2016-01-21	NA	NA		N	
C1_00760W_B		ORF	CAL0000186083		2014-06-24	2014-06-24	NA	NA		N	
C1_00770C_A	CAWG_01297|orf19.6029|C1_00770C_B|C1_00770C|orf19.13450|IPF21084.1|IPF18655.1|Contig4-2871_0003|orf6.3157|CA1583|CaO19.6029	ORF|Uncharacterized	CAL0000184365		2014-06-24	2016-01-21	NA	NA		N	ROT1
C1_00770C_B		ORF	CAL0000184851		2014-06-24	2014-06-24	NA	NA		N	
C1_00780C_A	CAWG_01296|orf19.6028|C1_00780C_B|C1_00780C|orf19.13449|IPF7912.2|IPF15332.2|CLN21|Contig4-2280_0001|orf6.1969|orf6.3156|CA1582|CLN3|CaO19.6028	ORF|Verified	CAL0000184055		2014-06-24	2016-01-21	NA	NA		N	CLN2
C1_00780C_B		ORF	CAL0000180546		2014-06-24	2014-06-24	NA	NA		N	
C1_00790W_A	CAWG_01295|orf19.6027|C1_00790W_B|C1_00790W|orf19.13448|IPF18867.2|IPF7903.2|Contig4-2833_0014|orf6.1968|orf6.3931|CA2155|CaO19.6027|IPF7903	ORF|Uncharacterized	CAL0000193312		2014-06-24	2016-01-21	NA	NA		N	
C1_00790W_B		ORF	CAL0000174395		2014-06-24	2014-06-24	NA	NA		N	
C1_00800C_A	CAWG_01294|orf19.6026|C1_00800C_B|C1_00800C|orf19.13447|IPF21092.1|IPF7901.2|Contig4-2833_0009|orf6.3930|CA2154|CaO19.6026|CaO19.13447	ORF|Verified	CAL0000177093	CAL0006510	2014-06-24	2016-01-21	NA	NA		N	ERG2
C1_00800C_B		ORF	CAL0000188297		2014-06-24	2014-06-24	NA	NA		N	
C1_00810W_A	CAWG_01293|orf19.6025|C1_00810W_B|C1_00810W|orf19.13446|IPF21076.1|IPF7900.1|Contig4-2833_0008|orf6.3929|CA2153|CaO19.13446|CaO19.6025|IPF7900	ORF|Uncharacterized	CAL0000194250		2014-06-24	2016-01-21	NA	NA		N	ALG13
C1_00810W_B		ORF	CAL0000178252		2014-06-24	2014-06-24	NA	NA		N	
C1_00820W_A	CAWG_01292|orf19.6024|C1_00820W_B|C1_00820W|orf19.13445|IPF21069.1|IPF7899.1|Contig4-2833_0005|orf6.3928|CA2152|CaO19.6024|CaO19.13445|IPF7899	ORF|Uncharacterized	CAL0000180272		2014-06-24	2016-01-21	NA	NA		N	
C1_00820W_B		ORF	CAL0000188830		2014-06-24	2014-06-24	NA	NA		N	
C1_00830W_A	CAWG_01291|orf19.6023|C1_00830W_B|C1_00830W|orf19.13444|IPF21040.1|IPF7898.2|Contig4-2833_0002|orf6.3927|CA2151|MTE4|CaO19.6023|CaO19.13444|ERC2	ORF|Uncharacterized	CAL0000200953		2014-06-24	2016-01-21	NA	NA		N	
C1_00830W_B		ORF	CAL0000180930		2014-06-24	2014-06-24	NA	NA		N	
C1_00840C_A	CAWG_01290|orf19.6022|C1_00840C_B|C1_00840C|orf19.13443|IPF21044.1|IPF19940.1|Contig4-2810_0001|Contig4-2810_0002|Contig4-2833_0019|orf6.3926|CA2150|CaO19.13443|CaO19.6022|IPF19940	ORF|Verified	CAL0000177736		2014-06-24	2016-01-21	NA	NA		N	
C1_00840C_B		ORF	CAL0000177851		2014-06-24	2014-06-24	NA	NA		N	
C1_00850W_A	CAWG_01289|orf19.6021|C1_00850W_B|C1_00850W|orf19.13442|orf6.3925|IPF21083.1|IPF10761.1|Contig4-2810_0012|CA2149|CaO19.6021|CaO19.13442|IPF10761	ORF|Uncharacterized	CAL0000191293		2014-06-24	2016-01-21	NA	NA		N	
C1_00850W_B		ORF	CAL0000179297		2014-06-24	2014-06-24	NA	NA		N	
C1_00860W_A	CAWG_01288|orf19.6020|C1_00860W_B|C1_00860W|orf19.13441|IPF21072.1|IPF10762.1|Contig4-2810_0014|orf6.3924|CA2148|ATG3|CaO19.6020|AUT1	ORF|Uncharacterized	CAL0000193447		2014-06-24	2016-01-21	NA	NA		N	ATG3
C1_00860W_B		ORF	CAL0000185580		2014-06-24	2014-06-24	NA	NA		N	
C1_00870W_A	CAWG_01287|orf19.6018|C1_00870W_B|C1_00870W|orf19.13439|IPF19448.2|IPF10764.2|IPF18532.1|Contig4-2810_0017|orf6.3922|orf6.91|orf6.3923|CA6302|CA0012|orf19.6019|IPF19448.3f	ORF|Uncharacterized	CAL0000182687		2014-06-24	2016-01-21	NA	NA		N	LRO1
C1_00870W_B		ORF	CAL0000199200		2014-06-24	2014-06-24	NA	NA		N	
C1_00880W_A	CAWG_01286|orf19.6017|C1_00880W_B|C1_00880W|orf19.13438|IPF21049.1|IPF13839.1|Contig4-2810_0020|orf6.1429|CA0477|MCM1|CaO19.6017|CaO19.13438|IPF13839	ORF|Uncharacterized	CAL0000193159		2014-06-24	2016-01-21	NA	NA		N	
C1_00880W_B		ORF	CAL0000184692		2014-06-24	2014-06-24	NA	NA		N	
C1_00890W_A	CAWG_01285|orf19.6016|C1_00890W_B|C1_00890W|orf19.13437|IPF13843.2|IPF5084.2|Contig4-2810_0023|orf6.1430|orf6.5096|CA0478|CaO19.6016|YAE8	ORF|Verified	CAL0000185710		2014-06-24	2016-01-21	NA	NA		N	GEM1
C1_00890W_B		ORF	CAL0000195465		2014-06-24	2014-06-24	NA	NA		N	
C1_00900W_A	CAWG_01284|orf19.6014|C1_00900W_B|C1_00900W|orf19.13435|IPF13845.2|IPF5085.1|orf6.1432|orf6.5094|CA2992|CaO19.6014	ORF|Verified	CAL0000188560		2014-06-24	2016-01-21	NA	NA		N	RRS1
C1_00900W_B		ORF	CAL0000185263		2014-06-24	2014-06-24	NA	NA		N	
C1_00910W_A	CAWG_01283|orf19.6013|C1_00910W_B|C1_00910W|orf19.13434|IPF21106.1|IPF5088.1|orf6.5093|CA2991|IPF5088|IPF5088.3	ORF|Uncharacterized	CAL0000179780		2014-06-24	2016-01-21	NA	NA		N	TRI1
C1_00910W_B		ORF	CAL0000196456		2014-06-24	2014-06-24	NA	NA		N	
C1_00920W_A	orf19.6012|C1_00920W_B|C1_00920W|orf19.13433|IPF21122.1|IPF5092.2|orf6.5092|CA2990|CaO19.13433|CaO19.6012|IPF5092	ORF|Uncharacterized	CAL0000186004		2014-06-24	2016-01-21	NA	NA		N	YOR296W
C1_00920W_B		ORF	CAL0000198580		2014-06-24	2014-06-24	NA	NA		N	
C1_00930C_A	CAWG_01281|orf19.6011|C1_00930C_B|C1_00930C|orf19.13432|orf6.5091|IPF21124.1|IPF5096.2|Contig4-2910_0015|orf19.6010.3|CA2988|CA2989|SIN3.exon3|SIN3.exon2|IPF5097.2	ORF|Verified	CAL0000177059		2014-06-24	2016-01-21	NA	NA		N	SIN3
C1_00930C_B		ORF	CAL0000193475		2014-06-24	2014-06-24	NA	NA		N	
C1_00940W_A	CAWG_01280|orf19.6010.1|C1_00940W_B|C1_00940W|IPF21134.1|IPF5100.2|Contig4-2910_0010|CA2987|RPB11.3f|RPB11.3	ORF|Uncharacterized	CAL0000175701		2014-06-24	2016-01-21	NA	NA		N	RPB11
C1_00940W_B		ORF	CAL0000199723		2014-06-24	2014-06-24	NA	NA		N	
C1_00950C_A	CAWG_01279|orf19.6010|C1_00950C_B|C1_00950C|orf19.13431|IPF21034.1|IPF5102.1|Contig4-2910_0009|orf6.5090|CA2986|CaO19.13431|CaO19.6010	ORF|Verified	CAL0000177027	CAL0006456	2014-06-24	2016-01-21	NA	NA		N	CDC5
C1_00950C_B		ORF	CAL0000182001		2014-06-24	2014-06-24	NA	NA		N	
C1_00960C_A	CAWG_01278|orf19.6009|C1_00960C_B|C1_00960C|orf19.13430|IPF21139.1|IPF5105.1|Contig4-2910_0006|Contig4-2910_0007|orf6.5089|CA2985|CaO19.6009|CaO19.13430	ORF|Verified	CAL0000198993		2014-06-24	2016-01-21	NA	NA		N	SET1
C1_00960C_B		ORF	CAL0000183732		2014-06-24	2014-06-24	NA	NA		N	
C1_00970W_A	CAWG_01277|orf19.6008.3|C1_00970W_B|C1_00970W|IPF21109.1|IPF5107.1|Contig4-2910_0004|CA6228|IPF5107	ORF|Alternatively spliced|Uncharacterized	CAL0000192179		2014-06-24	2016-01-21	NA	NA		N	
C1_00970W_B		ORF	CAL0000198042		2014-06-24	2014-06-24	NA	NA		N	
C1_00980W_A	CAWG_01276|orf19.6008.4|C1_00980W_B|C1_00980W	ORF|Uncharacterized	CAL0000186391		2014-06-24	2016-01-21	NA	NA		N	YNL122C
C1_00980W_B		ORF	CAL0000198156		2014-06-24	2014-06-24	NA	NA		N	
C1_00990C_A	orf19.3288|C1_00990C_B|C1_00990C|orf19.10798|IPF23911.1|IPF12606.1|orf6.1778|CA0693|orf19.6008.1|orf19.3288.1|IPF12606.5eoc	ORF|Uncharacterized	CAL0000176472	CAF0007414	2014-06-24	2016-01-21	NA	NA		N	NMA111
C1_00990C_B		ORF	CAL0000182886		2014-06-24	2014-06-24	NA	NA		N	
C1_01000C_A	orf19.3289|C1_01000C_B|C1_01000C|orf19.10799|IPF23943.1|IPF12603.1|Contig4-2295_0001|orf6.1779|CA0694|CaO19.10799|ORC6|CaO19.3289|IPF12603	ORF|Uncharacterized	CAL0000183337		2014-06-24	2016-01-21	NA	NA		N	ORC6
C1_01000C_B		ORF	CAL0000189471		2014-06-24	2014-06-24	NA	NA		N	
C1_01010W_A	CAWG_01272|orf19.3290|C1_01010W_B|C1_01010W|orf19.10800|IPF23959.1|IPF12601.1|Contig4-2295_0003|orf6.1780|CA0695|CaO19.3290|CaO19.10800|IPF12601	ORF|Verified	CAL0000190677		2014-06-24	2016-01-21	NA	NA		N	
C1_01010W_B		ORF	CAL0000175467		2014-06-24	2014-06-24	NA	NA		N	
C1_01020W_A	C1_01020W_B|C1_01020W|tA(AGC)4.2	tRNA|Uncharacterized	CAL0000201843		2014-06-24	2016-01-21	NA	NA		N	
C1_01020W_B		tRNA	CAL0000182179		2014-06-24	2014-06-24	NA	NA		N	
C1_01030W_A	CAWG_01271|orf19.3291|C1_01030W_B|C1_01030W|orf19.10801|IPF6232.3|IPF12599.2|Contig4-2295_0005|orf6.1781|orf6.7186|CA0696|RMT1|PRMT1|CaO19.3291	ORF|Verified	CAL0000187520		2014-06-24	2016-01-21	NA	NA	2007-05-21	Y	HMT1
C1_01030W_B		ORF	CAL0000200080		2014-06-24	2014-06-24	NA	NA		N	
C1_01040W_A	CAWG_01270|orf19.3292|C1_01040W_B|C1_01040W|orf19.10802|IPF6231.2|IPF12596.2|Contig4-2295_0006|Contig4-2918_0002|orf6.1782|orf6.7187|CA4602|CaO19.3292|IPF6231	ORF|Uncharacterized	CAL0000183037		2014-06-24	2016-01-21	NA	NA		N	MXR2
C1_01040W_B		ORF	CAL0000200445		2014-06-24	2014-06-24	NA	NA		N	
C1_01050C_A	CAWG_01269|orf19.3293|C1_01050C_B|C1_01050C|orf19.10803|IPF6230.2|IPF28806.1|Contig4-2918_0003|orf6.7188|CA4603|CaO19.3293|TSC13|IPF6230	ORF|Verified	CAL0000194246		2014-06-24	2016-01-21	NA	NA		N	TSC13
C1_01050C_B		ORF	CAL0000186000		2014-06-24	2014-06-24	NA	NA		N	
C1_01060W_A	CAWG_01268|orf19.3294|C1_01060W_B|C1_01060W|orf19.10804|IPF23957.1|IPF6228.2|Contig4-2918_0005|orf6.7189|CA4604|CaO19.10804|CaO19.3294	ORF|Verified	CAL0000194672		2014-06-24	2016-01-21	NA	NA		N	MBF1
C1_01060W_B		ORF	CAL0000194151		2014-06-24	2014-06-24	NA	NA		N	
C1_01070C_A	CAWG_01267|orf19.3295|C1_01070C_B|C1_01070C|orf19.10805|IPF23936.1|IPF6226.2|Contig4-2918_0006|orf6.7190|CA4605|CaO19.3295|CaO19.10805|IPF6226	ORF|Uncharacterized	CAL0000186209		2014-06-24	2016-01-21	NA	NA		N	
C1_01070C_B		ORF	CAL0000195245		2014-06-24	2014-06-24	NA	NA		N	
C1_01080W_A	CAWG_01266|orf19.3296|C1_01080W_B|C1_01080W|orf19.10806|IPF23935.1|IPF6224.1|Contig4-2918_0008|orf6.7191|CA4606|CaO19.10806|CaO19.3296|IPF6224	ORF|Uncharacterized	CAL0000180524		2014-06-24	2016-01-21	NA	NA		N	
C1_01080W_B		ORF	CAL0000193061		2014-06-24	2014-06-24	NA	NA		N	
C1_01090C_A	CAWG_01265|orf19.3297|C1_01090C_B|C1_01090C|orf19.10807|IPF23978.1|IPF6223.1|Contig4-2918_0009|orf6.7192|CA4607|RSM27|CaO19.10807|CaO19.3297|IPF6223	ORF|Uncharacterized	CAL0000176154		2014-06-24	2016-01-21	NA	NA		N	RSM27
C1_01090C_B		ORF	CAL0000191141		2014-06-24	2014-06-24	NA	NA		N	
C1_01100W_A	CAWG_01264|orf19.3298|C1_01100W_B|C1_01100W|orf19.10808|IPF23954.1|IPF6222.2|Contig4-2918_0012|orf6.7193|CA4608|CaO19.3298|CaO19.10808	ORF|Verified	CAL0000177769	CAL0006447	2014-06-24	2016-01-21	NA	NA		N	CCH1
C1_01100W_B		ORF	CAL0000193248		2014-06-24	2014-06-24	NA	NA		N	
C1_01110C_A	CAWG_01263|orf19.3300|C1_01110C_B|C1_01110C|orf19.10810|IPF23933.1|IPF6215.2|Contig4-2918_0013|orf6.7195|CA4609|CaO19.3300|CaO19.10810	ORF|Uncharacterized	CAL0000194324		2014-06-24	2016-01-21	NA	NA		N	ZPR1
C1_01110C_B		ORF	CAL0000195660		2014-06-24	2014-06-24	NA	NA		N	
C1_01120C_A	eta-1a|C1_01120C_B|C1_01120C|eta	long_terminal_repeat	CAL0000179226	CAF0007313	2014-06-24	2016-01-21	NA	NA		N	
C1_01120C_B		long_terminal_repeat	CAL0000200932		2014-06-24	2014-06-24	NA	NA		N	
C1_01130W_A	orf19.3301|C1_01130W_B|C1_01130W|orf19.10811|IPF23919.1|IPF19802.1|Contig4-2098_0005|orf6.7196|CA4610|CaO19.10811|MET30|CaO19.3301|IPF19802	ORF|Uncharacterized	CAL0000190294		2014-06-24	2016-01-21	NA	NA		N	MET30
C1_01130W_B		ORF	CAL0000174054		2014-06-24	2014-06-24	NA	NA		N	
C1_01140C_A	CAWG_01261|orf19.3302|C1_01140C_B|C1_01140C|orf19.10812|IPF23920.1|IPF10727.1|Contig4-2491_0004|orf6.7197|CA4611|CaO19.3302|CaO19.10812|IPF10727	ORF|Uncharacterized	CAL0000184544		2014-06-24	2016-01-21	NA	NA		N	
C1_01140C_B		ORF	CAL0000197178		2014-06-24	2014-06-24	NA	NA		N	
C1_01150C_A	CAWG_01260|orf19.3303|C1_01150C_B|C1_01150C|orf19.10813|IPF23921.1|IPF10724.2|Contig4-2491_0009|orf6.7198|CA4612|CaO19.10813|PPM2|CaO19.3303	ORF|Uncharacterized	CAL0000175964		2014-06-24	2016-01-21	NA	NA		N	PPM2
C1_01150C_B		ORF	CAL0000191450		2014-06-24	2014-06-24	NA	NA		N	
C1_01160C_A	CAWG_01259|orf19.3304|C1_01160C_B|C1_01160C|orf19.10814|IPF23947.1|IPF7950.2|Contig4-2860_0018|orf6.7199|CA4613|CaO19.10814|RRP40|CaO19.3304|IPF7950	ORF|Uncharacterized	CAL0000191551		2014-06-24	2016-01-21	NA	NA		N	RRP40
C1_01160C_B		ORF	CAL0000176263		2014-06-24	2014-06-24	NA	NA		N	
C1_01170C_A	CAWG_01258|orf19.3305|C1_01170C_B|C1_01170C|orf19.10815|IPF23918.1|IPF7952.2|Contig4-2860_0016|orf6.7200|CA4614|CaO19.3305|CaO19.10815|IPF7952	ORF|Verified	CAL0000198600		2014-06-24	2016-01-21	NA	NA	2005-02-11	N	
C1_01170C_B		ORF	CAL0000182466		2014-06-24	2014-06-24	NA	NA		N	
C1_01180C_A	CAWG_01257|orf19.3306|C1_01180C_B|C1_01180C|orf19.10816|IPF23928.1|IPF7955.2|Contig4-2860_0012|orf6.7201|CA4615|HOP1|CaO19.10816|CaO19.3306|IPF7955	ORF|Uncharacterized	CAL0000183053		2014-06-24	2016-01-21	NA	NA		N	HOP1
C1_01180C_B		ORF	CAL0000184626		2014-06-24	2014-06-24	NA	NA		N	
C1_01190C_A	CAWG_01256|orf19.3307|C1_01190C_B|C1_01190C|orf19.10817|IPF23937.1|IPF5761.2|Contig4-2978_0001|orf6.7202|CA4616|CaO19.3307|CaO19.10817|IPF5761	ORF|Uncharacterized	CAL0000179574		2014-06-24	2016-01-21	NA	NA		N	FMO1
C1_01190C_B		ORF	CAL0000190669		2014-06-24	2014-06-24	NA	NA		N	
C1_01200W_A	CAWG_01255|orf19.3308|C1_01200W_B|C1_01200W|orf19.10818|IPF23925.1|IPF5760.2|Contig4-2978_0002|Contig4-2978_0004|orf6.7203|CA4617|CaO19.3308|CaO19.10818	ORF|Verified	CAL0000195243		2014-06-24	2016-01-21	NA	NA	2005-02-11	N	STB5
C1_01200W_B		ORF	CAL0000186682		2014-06-24	2014-06-24	NA	NA		N	
C1_01210W_A	CAWG_01254|orf19.3309|C1_01210W_B|C1_01210W|orf19.10819|IPF23939.1|IPF5757.1|Contig4-2978_0005|orf6.7204|CA4618|CaO19.10819|CaO19.3309|IPF5757	ORF|Uncharacterized	CAL0000188832		2014-06-24	2016-01-21	NA	NA		N	
C1_01210W_B		ORF	CAL0000194540		2014-06-24	2014-06-24	NA	NA		N	
C1_01220C_A	CAWG_01253|orf19.3310|C1_01220C_B|C1_01220C|orf19.10820|IPF23950.1|IPF5756.1|Contig4-2978_0006|orf6.7205|CA4619|CaO19.3310|CaO19.10820|IPF5756	ORF|Uncharacterized	CAL0000179037		2014-06-24	2016-01-21	NA	NA		N	
C1_01220C_B		ORF	CAL0000191631		2014-06-24	2014-06-24	NA	NA		N	
C1_01230C_A	iota-1b|C1_01230C_B|C1_01230C|iota	long_terminal_repeat	CAL0000182295	CAF0007322	2014-06-24	2016-01-21	NA	NA		N	
C1_01230C_B		long_terminal_repeat	CAL0000179034		2014-06-24	2014-06-24	NA	NA		N	
C1_01240W_A	CAWG_01252|orf19.3311|C1_01240W_B|C1_01240W|orf19.10821|IPF23944.1|IPF5754.1|Contig4-2978_0008|orf6.7206|CA4620|CaO19.3311|CaO19.10821	ORF|Uncharacterized	CAL0000176253	CAL0006570	2014-06-24	2016-01-21	NA	NA		N	
C1_01240W_B		ORF	CAL0000184973		2014-06-24	2014-06-24	NA	NA		N	
C1_01250W_A	CAWG_01251|orf19.3312|C1_01250W_B|C1_01250W|orf19.10822|IPF23924.1|IPF5753.1|Contig4-2978_0009|orf6.7207|CA4621|CaO19.10822|FMP29|CaO19.3312|IPF5753	ORF|Uncharacterized	CAL0000200375		2014-06-24	2016-01-21	NA	NA		N	AIM9
C1_01250W_B		ORF	CAL0000194044		2014-06-24	2014-06-24	NA	NA		N	
C1_01260C_A	CAWG_01250|orf19.3314|C1_01260C_B|C1_01260C|orf19.10824|IPF23965.1|IPF5751.1|Contig4-2978_0010|orf6.7209|CA4622|CaO19.10824|CaO19.3314|IPF5751	ORF|Uncharacterized	CAL0000197935		2014-06-24	2016-01-21	NA	NA		N	TRS20
C1_01260C_B		ORF	CAL0000182270		2014-06-24	2014-06-24	NA	NA		N	
C1_01270W_A	CAWG_01249|orf19.3315|C1_01270W_B|C1_01270W|orf19.10825|IPF23940.1|IPF5750.2|Contig4-2978_0011|orf6.7210|CA4623|CaO19.10825|CaO19.3315	ORF|Verified	CAL0000188386		2014-06-24	2016-01-21	NA	NA		N	
C1_01270W_B		ORF	CAL0000195036		2014-06-24	2014-06-24	NA	NA		N	
C1_01280C_A	CAWG_01248|orf19.3317|C1_01280C_B|C1_01280C|orf19.10827|IPF18196.2|IPF5748.2|Contig4-2978_0013|orf6.7212|SRB6|CaO19.3317|CaO19.10827	ORF|Uncharacterized	CAL0000189257		2014-06-24	2016-01-21	NA	NA		N	
C1_01280C_B		ORF	CAL0000177135		2014-06-24	2014-06-24	NA	NA		N	
C1_01290C_A	CAWG_01247|orf19.3318|C1_01290C_B|C1_01290C|orf19.10828|IPF23917.1|IPF5747.2|Contig4-2978_0015|orf6.7213|CA4624|CaO19.3318|CaO19.10828|IPF5747	ORF|Uncharacterized	CAL0000176136		2014-06-24	2016-01-21	NA	NA		N	MTC4
C1_01290C_B		ORF	CAL0000192034		2014-06-24	2014-06-24	NA	NA		N	
C1_01300W_A	CAWG_01246|orf19.3319|C1_01300W_B|C1_01300W|orf19.10829|IPF23946.1|IPF5742.1|Contig4-2978_0016|orf6.7214|CA4625|CaO19.10829|TXL1|CaO19.3319|IPF5742	ORF|Uncharacterized	CAL0000188904		2014-06-24	2016-01-21	NA	NA		N	
C1_01300W_B		ORF	CAL0000174626		2014-06-24	2014-06-24	NA	NA		N	
C1_01310W_A	orf19.3320|C1_01310W_B|C1_01310W|orf19.10830|IPF23974.1|IPF28816.1|Contig4-2978_0017|orf6.7215|CaO19.10830|CaO19.3320	ORF|Dubious	CAL0000196308		2014-06-24	2016-01-21	NA	NA		N	
C1_01310W_B		ORF	CAL0000187647		2014-06-24	2014-06-24	NA	NA		N	
C1_01320W_A	CAWG_01244|orf19.3321|C1_01320W_B|C1_01320W|orf19.10831|IPF5739.1|IPF28804.1|Contig4-2978_0018|orf6.5033|orf6.7216|CA4626|CaO19.3321	ORF|Verified	CAL0000199751		2014-06-24	2016-01-21	NA	NA		N	YLH47
C1_01320W_B		ORF	CAL0000184043		2014-06-24	2014-06-24	NA	NA		N	
C1_01330C_A	CAWG_01243|orf19.3322|C1_01330C_B|C1_01330C|orf19.10832|IPF5736.1|IPF8317.2|Contig4-2978_0019|orf6.5032|orf6.7217|CA4627|CaO19.3322	ORF|Verified	CAL0000195525	CAL0006501	2014-06-24	2016-01-21	NA	NA		N	DUT1
C1_01330C_B		ORF	CAL0000182892		2014-06-24	2014-06-24	NA	NA		N	
C1_01340C_A	CAWG_01242|orf19.3323|C1_01340C_B|C1_01340C|orf19.10833|IPF23949.1|IPF8318.2|Contig4-2976_0021|orf6.5031|CA2940|CaO19.10833|CaO19.3323|IPF8318	ORF|Uncharacterized	CAL0000180657		2014-06-24	2016-01-21	NA	NA		N	
C1_01340C_B		ORF	CAL0000194171		2014-06-24	2014-06-24	NA	NA		N	
C1_01350C_A	CAWG_01241|orf19.3324|C1_01350C_B|C1_01350C|orf19.10834|IPF23942.1|IPF8319.1|TIF1|Contig4-2976_0019|orf6.5030|CA2939|CaO19.3324|CaO19.10834	ORF|Uncharacterized	CAL0000186279	CAL0006737	2014-06-24	2016-01-21	NA	NA		N	TIF2
C1_01350C_B		ORF	CAL0000198515		2014-06-24	2014-06-24	NA	NA		N	
C1_01360C_A	CAWG_01240|CaO19.3325|CaO19.10835|orf19.3325|C1_01360C_B|C1_01360C|orf19.10835|IPF8321|IPF23923.1|IPF8321.2|Contig4-2976_0016|Contig4-2976_0018|orf6.5029|CA2938|GLG21	ORF|Uncharacterized	CAL0000195378		2014-06-24	2016-01-21	NA	NA		N	GLG2
C1_01360C_B		ORF	CAL0000183215		2014-06-24	2014-06-24	NA	NA		N	
C1_01370C_A	CAWG_01239|orf19.3325.3|C1_01370C_B|C1_01370C|IPF23913.1|IPF8325.2|Contig4-2976_0010|CA2937|RPS21B.3f|RPS21B.3	ORF|Uncharacterized	CAL0000190545		2014-06-24	2016-01-21	NA	NA		N	RPS21B
C1_01370C_B		ORF	CAL0000177246		2014-06-24	2014-06-24	NA	NA		N	
C1_01380C_A	CAWG_01238|orf19.3327|C1_01380C_B|C1_01380C|orf19.10837|IPF23931.1|IPF8326.2|Contig4-2976_0009|orf6.5027|CA2936|CaO19.10837|TRM21|CaO19.3327|IPF8326	ORF|Uncharacterized	CAL0000192336		2014-06-24	2016-01-21	NA	NA		N	TRM2
C1_01380C_B		ORF	CAL0000199862		2014-06-24	2014-06-24	NA	NA		N	
C1_01390C_A	CAWG_01237|orf19.3328|C1_01390C_B|C1_01390C|orf19.10838|IPF23929.1|IPF11521.2|Contig4-2976_0005|orf6.5026|CA2935|CaO19.10838|CaO19.3328|IPF11521	ORF|Verified	CAL0000195853		2014-06-24	2016-01-21	NA	NA		N	HOT1
C1_01390C_B		ORF	CAL0000181422		2014-06-24	2014-06-24	NA	NA		N	
C1_01400C_A	CAWG_01236|orf19.3329|C1_01400C_B|C1_01400C|orf19.10839|IPF23934.1|IPF11515.2|Contig4-2976_0004|orf6.5025|CA2934|CaO19.3329|CaO19.10839|IPF11515|LCB3	ORF|Uncharacterized	CAL0000174729		2014-06-24	2016-01-21	NA	NA		N	LCB3
C1_01400C_B		ORF	CAL0000195901		2014-06-24	2014-06-24	NA	NA		N	
C1_01410C_A	vau-1a|C1_01410C_B|C1_01410C|vau	long_terminal_repeat	CAL0000174581		2014-06-24	2016-01-21	NA	NA		N	
C1_01410C_B		long_terminal_repeat	CAL0000192585		2014-06-24	2014-06-24	NA	NA		N	
C1_01420C_A	CAWG_01235|orf19.3330|C1_01420C_B|C1_01420C|orf19.10840|RHO4|IPF23945.1|IPF11512.1|Contig4-2976_0002|orf6.5024|CA2933|CaO19.3330|CaO19.10840|IPF11512	ORF|Verified	CAL0000197260		2014-06-24	2016-01-21	NA	NA		N	RHO4
C1_01420C_B		ORF	CAL0000181645		2014-06-24	2014-06-24	NA	NA		N	
C1_01430C_A	phi-1a|C1_01430C_B|C1_01430C|phi	long_terminal_repeat	CAL0000197080	CAF0007328	2014-06-24	2016-01-21	NA	NA		N	
C1_01430C_B		long_terminal_repeat	CAL0000191341		2014-06-24	2014-06-24	NA	NA		N	
C1_01440C_A	CAWG_01234|orf19.3330.3|C1_01440C_B|C1_01440C|CA1711|IPF11509.2|Contig4-2339_0004|CA6274|orf19.10841|POX18.3f	ORF|Uncharacterized	CAL0000179404		2014-06-24	2016-01-21	NA	NA		N	
C1_01440C_B		ORF	CAL0000181514		2014-06-24	2014-06-24	NA	NA		N	
